499862,Shrimp Dip,"[""1 pkg. (8 oz.) soft cream cheese"", ""1 pkg. (container) French onion dip"", ""2 cans shrimp""]","[""Finely chop shrimp and combine all ingredients well.""]",www.cookbooks.com/Recipe-Details.aspx?id=466362,Gathered,"[""cream cheese"", ""onion"", ""shrimp""]"
499863,Zucchini Bread,"[""3 eggs"", ""1 tsp vanilla"", ""1 c oil"", ""1 tsp soda"", ""1-1/2 tsp baking powder"", ""3 tsp cinnamon"", ""1 tsp salt"", ""2 c sugar"", ""1/2 c nuts"", ""2 c zucchini, grated"", ""3 c flour"", ""variation: add chocolate chips or raisins""]","[""Beat eggs, vanilla and oil until light and fluffy."", ""Combine soda, flour, baking powder, cinnamon, salt and sugar."", ""Add to egg mixture."", ""Add nuts and zucchini."", ""Pour into 2 greased and floured bread pans."", ""Bake at 325\u00b0 for 50-60 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=11758,Gathered,"[""eggs"", ""vanilla"", ""oil"", ""soda"", ""baking powder"", ""cinnamon"", ""salt"", ""sugar"", ""nuts"", ""zucchini"", ""flour"", ""variation""]"
499864,Raisin Drop Cookies,"[""2 c. raisins"", ""1 c. water"", ""1 tsp. soda"", ""1 tsp. vanilla"", ""1 c. butter"", ""2 c. white sugar"", ""3 eggs"", ""4 c. flour"", ""1 tsp. baking powder"", ""1 tsp. cinnamon"", ""1/4 tsp. nutmeg"", ""1/2 tsp. salt""]","[""Cook raisins in 1 cup water for 5 minutes."", ""Remove from heat. Cool."", ""Add 1 teaspoon soda and 1 teaspoon vanilla."", ""Sift flour; mix in other dry ingredients."", ""Cream butter and sugar."", ""Add eggs one at a time, beating after each addition."", ""To this mixture, add raisins alternately with the flour; mix well."", ""Drop by teaspoon on greased cookie sheet."", ""Bake at 350\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=903596,Gathered,"[""raisins"", ""water"", ""soda"", ""vanilla"", ""butter"", ""white sugar"", ""eggs"", ""flour"", ""baking powder"", ""cinnamon"", ""nutmeg"", ""salt""]"
499865,Lasagna Parmesan,"[""1 to 1 1/2 lb. ground beef"", ""1 diced onion"", ""1 (15 oz.) can tomato sauce"", ""salt and pepper to taste"", ""1 (8 oz.) pkg. egg noodles"", ""1/2 c. flour"", ""1/4 tsp. nutmeg"", ""2 c. milk"", ""1/2 c. Parmesan cheese"", ""1/2 c. margarine""]","[""Meat sauce:"", ""Brown ground beef and onion."", ""Stir in tomato sauce, salt and pepper.""]",www.cookbooks.com/Recipe-Details.aspx?id=358346,Gathered,"[""ground beef"", ""onion"", ""tomato sauce"", ""salt"", ""egg noodles"", ""flour"", ""nutmeg"", ""milk"", ""Parmesan cheese"", ""margarine""]"
499866,Banana Nut Bars,"[""3 bananas"", ""1 c. sugar"", ""1/2 c. oil"", ""4 eggs"", ""1/2 c. milk"", ""1 tsp. vanilla"", ""1 tsp. baking soda"", ""1/2 tsp. baking powder"", ""1 tsp. salt"", ""2 c. flour""]","[""Break 3 ripe bananas into mixing bowl and beat until smooth. Add 1 cup sugar; mix."", ""Add 1/2 cup oil and mix."", ""Add 4 eggs and mix."", ""Add milk, vanilla, soda, salt and baking powder."", ""Mix well. Add flour and mix well."", ""Add chopped nuts."", ""Mix. Pour into a greased and floured cookie sheet (12 x 17 x 1-inch deep)."", ""Bake at 350\u00b0 for 15 minutes, or until wooden pick comes out clean."", ""When partially cooled, glaze with powdered sugar/water mixture."", ""Cut into squares.""]",www.cookbooks.com/Recipe-Details.aspx?id=932694,Gathered,"[""bananas"", ""sugar"", ""oil"", ""eggs"", ""milk"", ""vanilla"", ""baking soda"", ""baking powder"", ""salt"", ""flour""]"
499867,Strawberry Special,"[""1/4 pt. heavy cream"", ""strawberries"", ""whipped cream""]","[""Mash up strawberries in a blender."", ""Add heavy cream and blend for 30 seconds."", ""Put in serving dish."", ""Add whipped cream."", ""Serve cold.""]",www.cookbooks.com/Recipe-Details.aspx?id=974436,Gathered,"[""heavy cream"", ""strawberries"", ""whipped cream""]"
499868,Cheese Wafers,"[""1 c. butter"", ""2 c. flour"", ""red pepper to taste"", ""2 c. sharp cheese"", ""1/2 tsp. salt"", ""1 c. nuts""]","[""Cream butter and cheese."", ""Add salt and pepper; add flour gradually."", ""Add enough flour to roll into long rolls and chill. Slice and bake at 350\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=673882,Gathered,"[""butter"", ""flour"", ""red pepper"", ""sharp cheese"", ""salt"", ""nuts""]"
499869,No Cholesterol Oat Bran Muffins,"[""2 1/4 c. oat bran cereal"", ""1/4 c. raisins or dates"", ""1/4 c. brown sugar or honey"", ""1 1/4 c. skim milk"", ""2 Tbsp. vegetable oil"", ""1/4 c. chopped nuts"", ""1 Tbsp. baking powder"", ""2 egg whites""]","[""In large bowl, combine all ingredients."", ""Blend well with beater."", ""Fill muffin cups 2/3 full and bake 15 to 17 minutes at 400\u00b0."", ""Makes 12 muffins."", ""Store in refrigerator in plastic bag.""]",www.cookbooks.com/Recipe-Details.aspx?id=162704,Gathered,"[""bran cereal"", ""raisins"", ""brown sugar"", ""milk"", ""vegetable oil"", ""nuts"", ""baking powder"", ""egg whites""]"
499870,Roast Tenderloin With Green Peppercorn Sauce,"[""1/2 fresh pineapple"", ""2 lb. pork tenderloin"", ""1 Tbsp. butter or margarine"", ""1/4 c. white vinegar"", ""1 tsp. green peppercorns in vinegar, drained"", ""1 lb. spinach"", ""4 slices bacon"", ""1/4 c. sugar"", ""1 1/2 c. chicken broth"", ""1 Tbsp. cornstarch""]","[""Place tenderloin in open roasting pan; crisscross 2 bacon slices over each."", ""Bake in a 400\u00b0 oven for 20 minutes, or until meat thermometer reaches 155\u00b0."", ""Pare fresh pineapple and slice into 1/2-inch slices."", ""In a 10-inch skillet, melt butter."", ""Saute pineapple; remove."", ""Add sugar to skillet and cook over medium heat until caramelized, about 5 minutes."", ""Add vinegar and chicken broth; bring to boiling and cook until sugar dissolves."", ""(If using canned pineapple, drain and add juice to chicken broth.)"", ""Add peppercorns and boil rapidly to reduce to about 1 cup.""]",www.cookbooks.com/Recipe-Details.aspx?id=989090,Gathered,"[""pineapple"", ""pork tenderloin"", ""butter"", ""white vinegar"", ""green peppercorns"", ""spinach"", ""bacon"", ""sugar"", ""chicken broth"", ""cornstarch""]"
499871,Cornbread,"[""1 c. barley flour (plain)"", ""1 c. yellow stone ground cornmeal"", ""4 tsp. aluminum-free baking powder"", ""1/4 c. raw sugar"", ""2 eggs, beaten"", ""3 Tbsp. olive oil"", ""1 (16 1/2 oz.) can cream-style corn""]","[""Preheat oven to 425\u00b0."", ""Spoon olive oil into a stainless steel skillet or iron skillet to cover the bottom."", ""Heat the skillet on medium."", ""Pour the cornbread mixture into the heated skillet. Remove from the heat and place into the oven for 30 minutes or until knife inserted into the center comes out clean."", ""Cut into wedges to serve.""]",www.cookbooks.com/Recipe-Details.aspx?id=729612,Gathered,"[""barley flour"", ""yellow stone ground cornmeal"", ""aluminum-free baking powder"", ""sugar"", ""eggs"", ""olive oil"", ""cream-style""]"
499872,Delicious Snack,"[""1 c. Crisco oil"", ""1 tsp. dill"", ""1/2 tsp. garlic"", ""1 pkg. Ranch salad dressing original flavor"", ""2 (12 oz.) pkg. oyster crackers""]","[""Mix and pour first 4 ingredients over crackers."", ""Mix well and let set for at least 1 hour."", ""Keeps well.""]",www.cookbooks.com/Recipe-Details.aspx?id=795185,Gathered,"[""Crisco oil"", ""dill"", ""garlic"", ""flavor"", ""oyster crackers""]"
499873,Stuffed Tomatoes With Basil,"[""4 large ripe tomatoes"", ""1/2 c. soft bread crumbs"", ""1/4 c. Mozzarella cheese, cubed"", ""1/4 c. chopped fresh basil"", ""1 clove garlic, crushed"", ""1 Tbsp. minced onion"", ""1/2 tsp. salt"", ""1/8 tsp. pepper"", ""5 Tbsp. olive oil"", ""2 Tbsp. Parmesan cheese""]","[""Preheat oven to 375\u00b0."", ""Halve the tomatoes and spoon their pulp into a bowl."", ""Place the halves, cut side down, on paper towels to dry.""]",www.cookbooks.com/Recipe-Details.aspx?id=720154,Gathered,"[""tomatoes"", ""bread crumbs"", ""Mozzarella cheese"", ""fresh basil"", ""clove garlic"", ""onion"", ""salt"", ""pepper"", ""olive oil"", ""Parmesan cheese""]"
499874,Drunken Hot Dogs,"[""1 small onion"", ""1 bottle catsup"", ""1 bottle beer"", ""2 lb. hot dogs""]","[""Put all ingredients in saucepan and cook at a simmer for at least 1 hour, preferably two hours."", ""Serves 10.""]",www.cookbooks.com/Recipe-Details.aspx?id=95838,Gathered,"[""onion"", ""catsup"", ""hot dogs""]"
499875,Arroz Con Pollo,"[""2 1/2 lb. chicken"", ""1 (8 oz.) can tomato sauce"", ""1 c. rice"", ""1/2 medium onion, chopped"", ""1/2 medium green pepper, chopped"", ""1/2 tsp. ground cumin"", ""1/2 tsp. ground pepper"", ""1/2 tsp. salt"", ""1/4 tsp. garlic salt"", ""1 Tbsp. oil"", ""2 1/2 c. water""]","[""Ahead of time:"", ""Boil and debone chicken."", ""In skillet, heat oil."", ""Brown rice, onion and green pepper."", ""Add water, tomato sauce, chicken and spices."", ""Cover and simmer until water is gone.""]",www.cookbooks.com/Recipe-Details.aspx?id=652575,Gathered,"[""chicken"", ""tomato sauce"", ""rice"", ""onion"", ""green pepper"", ""ground cumin"", ""ground pepper"", ""salt"", ""garlic salt"", ""oil"", ""water""]"
499876,Hamburger & Cabbage Skillet Meal,"[""1 lb. hamburger meat"", ""1 onion, chopped"", ""1 can diced tomatoes"", ""salt & pepper, to taste"", ""1 Tbsp. worcestershire sauce"", ""Tabasco, to taste"", ""1 small cabbage, chopped""]","[""Brown hamburger and onion in large skillet and drain. Add next 4 ingredients. Add chopped cabbage over top. Cook until cabbage is just tender.""]",www.cookbooks.com/Recipe-Details.aspx?id=9616,Gathered,"[""hamburger"", ""onion"", ""tomatoes"", ""salt"", ""worcestershire sauce"", ""Tabasco"", ""cabbage""]"
499877,Hot Chicken Salad,"[""2 c. diced cooked chicken"", ""1 can cream of chicken or cream of mushroom soup"", ""1 c. diced celery"", ""1/2 c. chopped walnuts, pecans or almonds"", ""1/2 tsp. salt and 1/4 tsp. pepper"", ""1/2 c. mayonnaise"", ""2 c. crushed potato chips""]","[""Mix all ingredients well except potato chips."", ""Spread chips on top."", ""Bake 15 minutes in 400\u00b0 to 450\u00b0 oven."", ""Serves 5.""]",www.cookbooks.com/Recipe-Details.aspx?id=369188,Gathered,"[""chicken"", ""cream of chicken"", ""celery"", ""walnuts"", ""salt"", ""mayonnaise"", ""potato chips""]"
499878,Dry Jello Cottage Cheese Salad,"[""1 pkg. orange Jell-O (small)"", ""1 can tidbits pineapple"", ""1 small Cool Whip"", ""1 small cottage cheese (1 c.)"", ""1 can mandarin oranges""]","[""Drain fruit."", ""Put dry Jell-O in bowl."", ""Add cottage cheese first; add Cool Whip, then fruit."", ""Let set to firm.""]",www.cookbooks.com/Recipe-Details.aspx?id=982592,Gathered,"[""orange Jell-O"", ""tidbits pineapple"", ""cottage cheese"", ""mandarin oranges""]"
499879,Ugly Duckling Cake,"[""1 (2 layer size) pkg. yellow cake mix"", ""1 (6 oz.) can fruit cocktail"", ""2 1/3 c. Baker's Angel Flake coconut"", ""2 eggs"", ""1/2 c. firmly packed brown sugar"", ""1/2 c. margarine"", ""1/2 c. granulated sugar"", ""1/2 c. evaporated milk""]","[""Combine cake mix, fruit cocktail with syrup, 1 cup of the coconut and the eggs in a large mixing bowl."", ""Blend and then beat at medium speed for 2 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=195076,Gathered,"[""layer"", ""fruit cocktail"", ""coconut"", ""eggs"", ""brown sugar"", ""margarine"", ""sugar"", ""milk""]"
499880,Hush Puppies,"[""1 c. self-rising meal"", ""1 c. self-rising flour"", ""1/2 c. buttermilk"", ""2 large eggs"", ""1 large onion, chopped"", ""2 tsp. sugar"", ""dash of garlic"", ""1/2 tsp. paprika"", ""4 c. cooking oil""]","[""Mix all together very well."", ""Drop by teaspoonfuls in the 4 cups cooking oil until golden brown."", ""Makes 50 hush puppies.""]",www.cookbooks.com/Recipe-Details.aspx?id=542111,Gathered,"[""meal"", ""flour"", ""buttermilk"", ""eggs"", ""onion"", ""sugar"", ""garlic"", ""paprika"", ""cooking oil""]"
499881,Sausage Balls,"[""1 c. grated sharp cheese"", ""1 lb. sausage"", ""3 c. Bisquick""]","[""Let cheese and sausage soften to room temperature."", ""Knead together cheese, sausage and Bisquick."", ""Form into small balls. Bake at 400\u00b0 for 15 minutes."", ""Yields 5 dozen.""]",www.cookbooks.com/Recipe-Details.aspx?id=631533,Gathered,"[""cheese"", ""sausage"", ""Bisquick""]"
499882,Crustless Spinach Quiche,"[""1 Tbsp. vegetable oil"", ""1 large onion, chopped"", ""1 (10 oz.) pkg. frozen, chopped spinach, thawed"", ""5 eggs (at room temperature)"", ""6 oz. Swiss cheese, grated"", ""3/4 tsp. salt"", ""1/4 tsp. pepper"", ""1/2 Tbsp. butter or margarine""]","[""Heat oil in skillet. Add onion and saute until tender."", ""Drain spinach. Add to onion and cook only until moisture evaporates. Cool. Beat eggs on low speed of mixer. Add cheese. Stir in onion and spinach mixture."", ""Add salt and pepper."", ""Pour into a 9-inch pie plate, spreading evenly."", ""Bake at 350\u00b0 for 40 to 45 minutes. Top should be nicely browned and tester come out clean.""]",www.cookbooks.com/Recipe-Details.aspx?id=226705,Gathered,"[""vegetable oil"", ""onion"", ""eggs"", ""Swiss cheese"", ""salt"", ""pepper"", ""butter""]"
499883,Frozen Summer Salad,"[""3 oz. pkg. cream cheese, softened"", ""3 Tbsp. mayonnaise"", ""dash salt"", ""1 c. whipping cream, whipped"", ""1/4 can drained mandarin oranges"", ""1/4 c. snipped pitted dates"", ""8 oz. can crushed pineapple, drained"", ""1 Tbsp. candied ginger, finely chopped"", ""1/2 c. almonds, chopped"", ""salad greens""]","[""Blend cream cheese, mayonnaise and salt."", ""Fold in cream, oranges, dates, pineapple and ginger."", ""Turn into an 8-inch square pan."", ""Sprinkle with almonds."", ""Freeze for 1 hour or until firm. Let stand at room temperature for 10 to 15 minutes to soften before cutting into squares."", ""Serve with salad greens of your choice.""]",www.cookbooks.com/Recipe-Details.aspx?id=338002,Gathered,"[""cream cheese"", ""mayonnaise"", ""salt"", ""whipping cream"", ""mandarin oranges"", ""dates"", ""pineapple"", ""candied ginger"", ""almonds"", ""salad greens""]"
499884,Oatmeal Cookies,"[""3/4 c. shortening"", ""1 c. firmly packed brown sugar"", ""1/2 c. granulated sugar"", ""1 egg, lightly beaten"", ""1/4 c. water"", ""1 tsp. vanilla"", ""3 c. oats"", ""1 c. flour"", ""1/2 tsp. soda"", ""1 c. nutmeats (optional)"", ""1 c. chocolate chips (optional)""]","[""Mix shortening, sugar, brown sugar and egg together."", ""Add vanilla and dry ingredients."", ""Bake at 350\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=789357,Gathered,"[""shortening"", ""brown sugar"", ""sugar"", ""egg"", ""water"", ""vanilla"", ""oats"", ""flour"", ""soda"", ""nutmeats"", ""chocolate chips""]"
499885,Cheese Ring,"[""1/2 lb. mild Cheddar cheese"", ""1 lb. margarine"", ""1/4 to 1/2 tsp. red pepper"", ""6 c. plain flour"", ""1/2 lb. extra sharp New York State aged cheese""]","[""Grate cheese very fine."", ""Cheese and margarine should be at room temperature."", ""Mix by hand."", ""Use the star design on cookie press."", ""Place on ungreased cookie sheet."", ""Bake at 325\u00b0 for 15 to 20 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=188702,Gathered,"[""Cheddar cheese"", ""margarine"", ""red pepper"", ""flour"", ""extra sharp New York State aged cheese""]"
499886,Lentil Soup,"[""3 oz. vegetable oil"", ""3 oz. diced bacon"", ""3/4 c. diced carrots"", ""3/4 c. diced onions"", ""3/4 c. diced celery"", ""3/4 c. all-purpose flour"", ""3 1/2 qt. water"", ""1 c. lentils"", ""2 tsp. salt"", ""2 tsp. seasoned salt"", ""2 bay leaves"", ""1 tsp. white thyme"", ""1/4 c. beef base"", ""pinch of nutmeg"", ""pinch of white pepper"", ""3/4 c. diced potatoes""]","[""In"", ""a"", ""large saucepan, saute the bacon, carrots, onions and celery in oil until the onion and celery are transparent. Add flour;"", ""stir constantly."", ""Slowly add water."", ""Add remaining ingredients."", ""Simmer approximately 3 hours.""]",www.cookbooks.com/Recipe-Details.aspx?id=1006961,Gathered,"[""vegetable oil"", ""bacon"", ""carrots"", ""onions"", ""celery"", ""all-purpose"", ""water"", ""lentils"", ""salt"", ""salt"", ""bay leaves"", ""white thyme"", ""beef base"", ""nutmeg"", ""white pepper"", ""potatoes""]"
499887,Cranberry Sauce,"[""1 regular size can whole cranberry sauce"", ""1 fresh whole orange, deveined"", ""1 (20 oz.) pkg. frozen strawberries (no syrup)"", ""4 oz. frozen cherries"", ""1/4 pkg. frozen raspberries"", ""1/4 can crushed pineapple or chunk pineapple, drained well"", ""1/4 c. chopped walnuts"", ""1 small pkg. raspberry jello""]","[""Prepare jello."", ""Using 1 cup jello, mix in all fruit, cranberry sauce and nuts."", ""Chill in refrigerator until firm."", ""This goes with chicken, turkey or pork.""]",www.cookbooks.com/Recipe-Details.aspx?id=772696,Gathered,"[""regular"", ""orange"", ""frozen strawberries"", ""frozen cherries"", ""frozen raspberries"", ""pineapple"", ""walnuts"", ""raspberry jello""]"
499888,Old-Fashioned Bread Dressing,"[""6 c. soft bread crumbs"", ""1 tsp. poultry seasoning"", ""1/4 c. butter"", ""1/2 c. diced celery"", ""1/3 c. diced onion"", ""3 eggs"", ""3 c. milk or broth from cooling the giblets"", ""dash of black pepper"", ""1 tsp. salt""]","[""Combine bread crumbs and poultry seasoning and toss together. Melt butter in skillet; add celery and onion and saute for 5 minutes."", ""Beat eggs slightly; add milk, salt and pepper, then add the sauteed onion and celery to bread crumbs."", ""Let stand 10 minutes."", ""Stir well and pour into pan and bake for about 45 minutes."", ""Enough for 5 1/2 or 6 pound roasting chicken."", ""Also, spray the pan with Pam so the dressing won't stick in the pan and the pan can be easily washed.""]",www.cookbooks.com/Recipe-Details.aspx?id=243926,Gathered,"[""bread crumbs"", ""poultry seasoning"", ""butter"", ""celery"", ""onion"", ""eggs"", ""milk"", ""black pepper"", ""salt""]"
499889,Banana Bread,"[""3 or 4 ripe bananas, mashed"", ""1 c. sugar"", ""1 egg"", ""1 1/2 c. flour"", ""1 tsp. baking soda"", ""1 tsp. salt"", ""1/2 c. chopped nuts (optional)"", ""1/4 c. melted margarine""]","[""Stir all ingredients together until well mixed."", ""Pour into greased 8 1/2 x 4 1/2 x 2 1/2-inch loaf pan."", ""Bake at 325\u00b0 until golden brown (about 1 to 1 1/4 hours)."", ""This makes 10 to 15 slices.""]",www.cookbooks.com/Recipe-Details.aspx?id=228610,Gathered,"[""bananas"", ""sugar"", ""egg"", ""flour"", ""baking soda"", ""salt"", ""nuts"", ""margarine""]"
499890,Italian Bread,"[""1 Tbsp. active dry yeast (1 pkg.)"", ""1 3/4 c. warm water (110~ to 115~)"", ""1 tsp. sugar"", ""1 Tbsp. extra virgin olive oil"", ""1 tsp. salt"", ""4 to 5 c. unbleached all-purpose flour"", ""extra virgin olive oil (for oiling bowl)""]","[""Dissolve yeast in 1/4 cup of warm water; add sugar."", ""Allow yeast to proof (foam) about 10 minutes."", ""Add remaining 1 1/2 cups water, salt and 1 tablespoon olive oil."", ""Add flour 1 cup at a time until mixture forms a ball (you may not need all the flour). Knead dough on floured work surface for 5 to 10 minutes until shiny and elastic.""]",www.cookbooks.com/Recipe-Details.aspx?id=322235,Gathered,"[""active dry yeast"", ""warm water"", ""sugar"", ""extra virgin olive oil"", ""salt"", ""flour"", ""extra virgin olive oil""]"
499891,Squash Supreme,"[""2 c. cooked squash, drained and mashed"", ""2 eggs, beaten"", ""3/4 c. mayonnaise"", ""1 c. grated Cheddar cheese"", ""10 green onions and tops"", ""1/2 stick butter"", ""1 tsp. salt"", ""1 tsp. pepper"", ""1/2 c. crushed Ritz cracker crumbs""]","[""Saute chopped onions in butter until tender."", ""Add all other ingredients except cracker crumbs."", ""Put in buttered dish and top with crumbs."", ""Bake 25 to 30 minutes at 400\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=985058,Gathered,"[""eggs"", ""mayonnaise"", ""Cheddar cheese"", ""green onions"", ""butter"", ""salt"", ""pepper"", ""cracker crumbs""]"
499892,Rhubarb Sour Cream Cake,"[""1/4 c. butter at room temperature"", ""1 1/2 c. packed brown sugar"", ""2 large eggs"", ""1 tsp. vanilla"", ""2 1/3 c. flour"", ""1 tsp. soda"", ""1 tsp. salt"", ""1 lb. rhubarb (about 4 c.)"", ""1 c. sour cream""]","[""Preheat oven to 350\u00b0."", ""Grease a 13 x 9 cake pan."", ""Dice uncooked rhubarb into 1/2-inch pieces."", ""Cream butter and sugar until fluffy. Beat in eggs and vanilla."", ""Sift dry ingredients, add to butter mixture."", ""Add rhubarb and sour cream."", ""Blend well."", ""Batter will be thick."", ""Pour batter into prepared pan."", ""Combine topping ingredients, sprinkle over top."", ""Bake 40 minutes."", ""Serve warm with whipped cream."", ""Can easily double or triple this recipe.""]",www.cookbooks.com/Recipe-Details.aspx?id=27800,Gathered,"[""butter"", ""brown sugar"", ""eggs"", ""vanilla"", ""flour"", ""soda"", ""salt"", ""rhubarb"", ""sour cream""]"
499893,Italian Cream Cheese Cake,"[""1/2 c. butter"", ""1/2 c. shortening"", ""2 c. sugar"", ""5 eggs, separated"", ""2 c. flour"", ""1 tsp. baking soda"", ""1 c. buttermilk"", ""1 tsp. vanilla"", ""1 c. nuts"", ""1 c. coconut""]","[""Cream butter, shortening and add sugar gradually; beat until smooth."", ""Add egg yolks; beat well."", ""Combine flour and baking soda and add to creamed cheese mixture, alternately with buttermilk. Stir in vanilla, pecans, coconut."", ""Fold in stiffly beaten egg whites."", ""Pour into 3 greased and floured 8 inch cake pans."", ""Bake at 350 degrees for 25 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=62628,Gathered,"[""butter"", ""shortening"", ""sugar"", ""eggs"", ""flour"", ""baking soda"", ""buttermilk"", ""vanilla"", ""nuts"", ""coconut""]"
499894,Squash Dressing,"[""3 c. squash, cooked and drained"", ""3 c. cornbread"", ""3 eggs, well beaten"", ""1 can cream of chicken soup"", ""1 medium onion, chopped"", ""sage, black pepper and salt to taste"", ""1 stick margarine""]","[""Mix ingredients, except margarine, well; put into baking dish. Dot with 1 stick of margarine that has been cut into small squares."", ""Bake at 375\u00b0 for 45 minutes, or until golden brown.""]",www.cookbooks.com/Recipe-Details.aspx?id=463585,Gathered,"[""cornbread"", ""eggs"", ""cream of chicken soup"", ""onion"", ""sage"", ""margarine""]"
499895,Avocado Dip,"[""1 can cream of chicken"", ""1 (8 oz.) pkg. cream cheese, softened"", ""1 Tbsp. finely chopped onion"", ""1 Tbsp. chili powder"", ""1 ripe avocado, peeled and seeded""]","[""In medium bowl, with mixer, at low speed, gradually beat the soup into the cream cheese until smooth."", ""Beat in the onion and chili powder."", ""Mash the avocado."", ""Beat into the soup mixture. Serve with assorted raw vegies."", ""Makes 2 cups.""]",www.cookbooks.com/Recipe-Details.aspx?id=359601,Gathered,"[""cream of chicken"", ""cream cheese"", ""onion"", ""chili powder"", ""avocado""]"
499896,Pickled Pink Eggs,"[""3 c. vinegar"", ""2/3 c. sugar"", ""2 cans sliced beets"", ""1 large sliced white onion"", ""1 doz. hard-boiled eggs"", ""3 to 4 small hot peppers"", ""6 whole allspice"", ""1/2 tsp. salt"", ""12 cloves""]","[""Bring vinegar, sugar, cloves, peppers, allspice and salt to a boil."", ""Add juice from beets and simmer for 3 minutes, stirring once or twice."", ""Remove from heat and cool."", ""Layer beets, shelled eggs and onions in a glass jar (with a tight lid)."", ""Pour pickling liquid over all."", ""Cover jar tightly and refrigerate."", ""Pickling takes at least 2 days.""]",www.cookbooks.com/Recipe-Details.aspx?id=348574,Gathered,"[""vinegar"", ""sugar"", ""beets"", ""white onion"", ""eggs"", ""hot peppers"", ""allspice"", ""salt"", ""cloves""]"
499897,Friendship Tea,"[""1 (18 oz.) jar Tang"", ""1/2 c. sugar"", ""1/2 c. instant tea"", ""1 (3 oz.) box apricot jello"", ""2 1/2 tsp. cinnamon"", ""1 c. sugar"", ""1/2 c. presweetened lemonade mix"", ""1 tsp. cloves""]","[""Combine and store in airtight container."", ""Add 1 1/2 tablespoons to 1 cup boiling water."", ""Makes 50 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=295473,Gathered,"[""sugar"", ""instant tea"", ""apricot jello"", ""cinnamon"", ""sugar"", ""cloves""]"
499898,Mrs. Decker'S Peanut Brittle,"[""1 c. white syrup"", ""2 c. sugar"", ""1/2 c. water"", ""2 c. raw peanuts"", ""1 1/2 Tbsp. butter"", ""1 1/2 Tbsp. vanilla"", ""2 tsp. baking soda""]","[""Heat first 3 ingredients to 230\u00b0."", ""Add peanuts."", ""Cook to 300\u00b0. Add last three ingredients."", ""Pour out on buttered marble slab. Stretch and pull until thin."", ""Let cool."", ""Store in airtight container.""]",www.cookbooks.com/Recipe-Details.aspx?id=298126,Gathered,"[""white syrup"", ""sugar"", ""water"", ""peanuts"", ""butter"", ""vanilla"", ""baking soda""]"
499899,Apple Cobbler,"[""1/2 c. margarine"", ""2 c. sugar"", ""2 c. water"", ""1 1/2 c. self-rising flour"", ""1/2 c. shortening"", ""1/3 c. milk"", ""2 c. peeled, finely chopped apples"", ""1 tsp. cinnamon""]","[""Preheat oven to 350\u00b0."", ""Melt margarine in a 13 x 9 x 2-inch baking dish."", ""In medium saucepan, heat sugar and water until sugar melts."", ""Cut shortening into flour."", ""Add milk and stir with a fork only until dough leaves sides of bowl."", ""Turn out onto lightly floured board and knead until smooth."", ""Roll out dough into large rectangle, about 1/4-inch thick."", ""Sprinkle cinnamon over apples. Sprinkle apples evenly over dough."", ""Roll up dough, jelly roll fashion."", ""Dampen edge of dough and seal."", ""Slice dough into about 16 slices, 1/2-inch thick."", ""Place in pan with melted margarine. Pour sugar syrup carefully around rolls. (This looks like too much liquid, but crust will absorb it.) Bake 40 to 45 minutes or until brown.""]",www.cookbooks.com/Recipe-Details.aspx?id=682328,Gathered,"[""margarine"", ""sugar"", ""water"", ""flour"", ""shortening"", ""milk"", ""apples"", ""cinnamon""]"
499900,Sweet Pickle Relish,"[""8 c. chopped cucumbers"", ""4 large onions, chopped"", ""4 sweet peppers, chopped"", ""4 c. sugar"", ""2 c. vinegar"", ""1 tsp. turmeric"", ""2 tsp. celery seed"", ""1 tsp. salt""]","[""Bring sugar, vinegar, turmeric, celery seed and salt to a boil."", ""Add chopped cucumbers, onions and peppers, then return to a boil for 20 minutes."", ""Pour into jars and seal.""]",www.cookbooks.com/Recipe-Details.aspx?id=889977,Gathered,"[""cucumbers"", ""onions"", ""sweet peppers"", ""sugar"", ""vinegar"", ""turmeric"", ""celery"", ""salt""]"
499901,Broccoli And Rice Casserole,"[""1 small jar Cheez Whiz"", ""1 can cream of mushroom soup"", ""1 c. Minute rice, cooked"", ""2 pkg. frozen chopped broccoli""]","[""Prepare broccoli as directed on package."", ""Mix soup and cheese. Add cooked rice and drained broccoli and mix well."", ""Bake at 350\u00b0 for 30 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=211322,Gathered,"[""cream of mushroom soup"", ""rice"", ""broccoli""]"
